4,-62,14
4,-62,14
4,-62,14
4,-62,14
4,-62,14
4,-62,14
4,-62,14
4,-62,14
4,-62,15
4,-62,15
4,-62,14
4,-62,14
4,-62,15
4,-62,14
4,-62,15
4,-62,15
4,-62,15
4,-62,15
4,-62,15
4,-62,15
3,-62,14
4,-61,15
3,-61,17
2,-61,17
6,-61,13
6,-62,10
5,-63,9
5,-63,9
3,-63,10
5,-63,12
5,-62,11
4,-63,12
6,-61,14
7,-62,13
6,-62,13
5,-61,14
6,-61,14
9,-62,12
4,-62,12
5,-62,13
3,-62,13
5,-62,13
7,-62,10
4,-62,11
7,-62,12
7,-63,11
4,-63,9
5,-63,9
6,-62,9
4,-63,10
3,-62,11
4,-62,14
3,-61,15
1,-61,14
2,-61,14
7,-62,16
4,-62,15
0,-62,13
-5,-63,14
-4,-62,15
-1,-61,15
1,-61,16
-1,-60,18
1,-60,21
2,-60,24
0,-60,24
0,-60,24
-2,-60,23
-2,-60,23
1,-60,26
2,-59,26
4,-60,27
3,-60,27
-5,-58,22
-9,-59,18
-8,-57,21
-6,-58,23
-10,-59,19
0,-60,24
0,-60,23
-7,-60,20
-8,-59,22
-7,-57,27
-6,-57,32
-1,-57,29
-4,-58,28
-7,-57,28
-15,-59,22
-14,-60,19
-3,-60,21
-6,-59,20
-12,-59,19
-3,-60,25
3,-58,30
-4,-58,26
4,-59,27
13,-59,24
10,-60,20
7,-59,22
5,-58,25
-2,-58,27
2,-59,26
1,-60,21
2,-58,23
2,-58,25
2,-58,29
4,-58,28
5,-59,24
5,-59,23
4,-60,24
3,-59,23
4,-59,23
3,-59,23
4,-59,24
4,-58,25
4,-59,25
3,-59,25
3,-58,25
3,-58,26
3,-59,25
3,-59,24
3,-58,25
3,-59,25
3,-58,25
4,-59,26
3,-58,25
3,-58,25
3,-58,25
4,-58,26
4,-59,25
4,-59,25
3,-59,25
4,-59,25
4,-59,25
4,-59,25
4,-59,25
3,-59,25
4,-59,25
4,-59,25
4,-58,25
4,-58,25
4,-59,26
3,-59,26
3,-59,25
3,-59,25
3,-59,24
3,-59,23
4,-59,23
4,-59,23
4,-59,23
4,-59,25
4,-59,24
4,-59,24
3,-59,24
3,-59,24
4,-59,24
3,-59,24
3,-59,24
3,-59,24
3,-59,23
3,-59,24
4,-59,24
3,-59,23
4,-59,23
3,-59,24
3,-59,24
3,-59,25
3,-59,25
3,-59,24
3,-59,24
2,-60,22
2,-58,24
1,-59,25
2,-58,27
3,-58,26
4,-59,24
4,-59,24
3,-59,25
3,-59,25
3,-59,24
3,-59,24
3,-59,24
3,-59,23
3,-59,24
2,-59,24
2,-59,24
2,-59,24
1,-59,24
2,-59,25
2,-59,25
2,-59,25
2,-59,24
3,-59,24
2,-59,25
2,-59,25
2,-59,24
2,-59,24
3,-59,24
2,-59,24
3,-59,24
2,-59,24
2,-59,25
2,-58,25
2,-59,24
2,-59,24
2,-59,25
2,-59,25
2,-59,25
2,-59,25
2,-59,24
2,-59,25
2,-59,25
2,-59,25
2,-59,25
2,-59,24
2,-59,25
3,-59,24
3,-59,24
2,-59,24
2,-59,24
3,-59,24
3,-59,24
3,-59,24
3,-59,24
3,-59,24
3,-59,24
3,-59,24
3,-59,25
3,-59,25
3,-59,24
3,-59,24
3,-59,24
3,-59,24
3,-59,24
3,-59,24
3,-59,24
2,-59,25
2,-59,24
3,-59,24
3,-59,24
2,-59,24
2,-59,24
2,-59,24
2,-59,24
2,-59,24
2,-59,24
3,-59,24
2,-59,24
3,-59,24
2,-59,24
2,-59,24
2,-59,24
2,-59,25
2,-59,24
2,-59,24
2,-59,24
2,-59,24
2,-59,24
2,-59,25
2,-59,24
2,-59,24
2,-59,24
2,-59,24
2,-59,24
2,-59,24
2,-59,24
2,-59,24
2,-59,24
2,-59,24
2,-59,24
2,-59,24
2,-59,24
2,-59,24
2,-59,24
2,-58,24
1,-59,24
1,-59,24
2,-59,25
2,-59,24
2,-59,24
2,-59,25
2,-59,24
2,-59,24
2,-59,24
1,-59,24
2,-59,24
2,-59,24
1,-59,24
1,-59,24
1,-59,24
2,-59,24
2,-59,24
1,-59,25
2,-59,24
2,-59,24
1,-59,24
1,-59,24
1,-59,25
1,-59,25
1,-59,24
1,-59,24
1,-59,24
1,-59,25
1,-59,24
1,-59,24
1,-59,25
1,-59,24
0,-59,24
0,-59,25
1,-59,24
0,-59,25
0,-59,24
1,-59,24
0,-59,24
1,-59,25
1,-59,24
1,-59,25
0,-59,24
0,-59,24
0,-59,25
0,-59,24
0,-59,24
0,-59,24
0,-59,24
1,-59,24
1,-59,24
0,-59,24
0,-59,24
0,-59,24
0,-59,24
1,-59,24
1,-59,24
0,-59,24
1,-59,24
0,-59,24
0,-59,24
1,-59,25
1,-59,25
0,-59,24
0,-59,24
0,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,25
0,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
0,-59,24
0,-59,24
0,-59,24
0,-59,24
0,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
0,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
0,-59,24
1,-59,24
1,-59,24
1,-59,24
0,-59,25
0,-59,24
1,-59,24
0,-59,24
0,-59,24
0,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
0,-59,24
1,-59,24
0,-59,24
0,-59,24
1,-59,24
1,-59,24
1,-59,24
0,-59,24
1,-59,25
0,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,25
1,-59,24
1,-59,24
1,-59,24
0,-59,24
0,-59,24
0,-59,24
1,-59,24
0,-59,25
1,-59,25
1,-59,25
0,-59,24
0,-59,25
1,-59,25
0,-59,24
0,-59,24
1,-59,25
0,-59,25
0,-59,24
0,-59,24
0,-59,24
0,-59,24
1,-59,24
0,-59,24
0,-59,24
0,-59,25
0,-59,24
0,-59,24
0,-59,24
0,-59,24
1,-59,24
0,-59,24
0,-59,24
0,-59,24
0,-59,24
0,-59,24
0,-59,24
0,-59,24
0,-59,24
0,-59,24
0,-59,24
0,-59,25
0,-59,24
0,-59,24
0,-59,24
0,-59,24
0,-59,24
0,-59,24
0,-59,24
0,-59,24
0,-59,24
0,-59,24
0,-59,24
0,-59,24
-1,-59,22
-1,-59,23
0,-59,24
0,-59,24
1,-59,24
0,-59,23
0,-59,23
-1,-59,22
-2,-59,22
0,-59,24
0,-59,25
0,-59,25
0,-58,26
0,-58,26
0,-58,26
0,-58,27
0,-58,28
0,-58,29
-1,-57,31
0,-57,31
2,-58,29
1,-58,27
2,-59,24
0,-59,23
0,-59,23
-1,-59,23
-1,-59,24
-1,-59,25
0,-59,25
0,-59,25
0,-59,25
0,-59,25
0,-59,25
0,-59,25
0,-59,25
0,-59,25
1,-59,25
0,-58,25
0,-59,25
0,-59,25
0,-59,24
1,-59,25
1,-59,24
0,-59,24
1,-59,24
0,-59,24
0,-59,25
0,-59,25
1,-59,25
1,-59,24
1,-59,25
0,-59,25
1,-59,24
1,-59,24
0,-59,25
0,-59,25
0,-59,25
0,-59,25
0,-59,25
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,25
1,-59,24
1,-59,24
1,-59,24
1,-59,25
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,25
1,-59,24
1,-59,24
1,-59,24
1,-59,25
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,23
1,-59,24
1,-59,24
2,-59,24
1,-59,24
1,-59,24
1,-59,25
1,-59,25
2,-59,24
1,-59,24
1,-59,25
1,-59,25
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,25
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,25
1,-59,25
1,-59,24
1,-59,24
1,-59,25
1,-59,24
1,-59,25
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
2,-59,24
1,-59,24
1,-59,25
1,-59,24
2,-59,24
2,-59,25
2,-59,24
2,-59,23
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
2,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,25
1,-59,24
1,-59,24
1,-59,24
1,-59,25
1,-59,25
1,-59,25
1,-59,24
1,-59,24
1,-59,24
1,-59,24
2,-59,24
1,-59,23
2,-59,24
2,-59,24
2,-59,23
1,-59,23
1,-59,24
1,-59,24
1,-59,24
1,-59,24
2,-59,24
1,-59,24
2,-59,24
2,-59,24
1,-59,24
2,-59,24
2,-59,24
2,-59,24
2,-59,24
2,-59,24
2,-59,23
2,-59,23
2,-59,24
2,-59,24
2,-59,24
1,-59,23
1,-59,24
2,-59,24
2,-59,24
1,-59,24
1,-59,23
2,-59,24
2,-59,24
2,-59,23
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
1,-59,24
2,-59,22
1,-59,21
5,-59,24
2,-59,24
0,-59,25
1,-59,24
0,-59,24
1,-59,24
1,-59,24
-1,-58,27
0,-59,28
1,-57,28
-4,-58,26
-4,-58,28
-2,-57,29
-1,-57,29
0,-58,27
0,-58,27
1,-58,26
0,-58,26
0,-58,26
0,-58,26
-1,-58,27
-1,-58,27
-1,-58,27
-1,-58,27
-1,-58,27
0,-58,27
0,-58,27
0,-58,27
0,-58,27
0,-58,27
0,-58,27
0,-58,26
1,-58,27
0,-58,27
1,-58,26
0,-58,26
1,-58,27
1,-58,26
1,-58,26
2,-58,26
2,-58,26
1,-58,26
2,-59,25
3,-59,23
3,-58,24
1,-58,26
0,-58,27
0,-58,28
1,-57,29
0,-57,29
1,-57,29
-2,-57,31
-1,-57,29
-3,-58,28
-3,-59,29
-2,-58,27
2,-60,25
2,-59,23
1,-61,23
2,-60,23
5,-60,22
-4,-57,25
-7,-55,27
-10,-54,31
-12,-54,32
-17,-53,31
-18,-53,31
-18,-53,32
-18,-54,30
-20,-56,24
-16,-58,21
-15,-58,20
-13,-60,17
-12,-60,17
-12,-62,14
-12,-62,12
-11,-62,8
-8,-63,10
-9,-63,9
-10,-64,8
-7,-64,8
-3,-62,14
-5,-62,14
-6,-62,11
-7,-62,9
-4,-61,15
-7,-61,12
-6,-62,13
-1,-61,17
-7,-61,13
-4,-61,17
-7,-61,16
-12,-61,14
-10,-62,12
-7,-62,11
-8,-62,11
-7,-62,11
-9,-62,11
-10,-61,11
-10,-62,11
-8,-61,11
-11,-61,11
-12,-62,12
-14,-61,14
-16,-61,14
-24,-61,9
-23,-62,6
-19,-62,3
-8,-63,2
-2,-63,8
1,-63,10
-1,-63,8
-5,-64,5
-5,-62,11
-11,-61,12
-4,-62,15
1,-61,16
-6,-61,11
-12,-61,7
-1,-61,7
6,-61,8
13,-62,11
19,-62,13
19,-62,13
13,-62,8
14,-62,9
15,-61,11
15,-61,12
12,-62,9
12,-61,9
11,-60,12
10,-60,14
11,-60,16
18,-61,17
16,-61,16
11,-60,17
13,-60,19
15,-60,19
14,-60,20
10,-60,20
10,-60,20
6,-59,19
7,-59,20
8,-60,18
9,-61,13
8,-62,10
9,-63,7
10,-63,10
13,-61,15
12,-61,16
7,-60,15
-1,-59,12
-6,-61,10
-9,-63,9
-10,-63,7
-14,-65,2
-15,-64,2
-13,-61,9
-9,-57,21
-12,-57,24
-14,-58,24
-13,-58,25
-19,-58,18
-20,-59,17
-12,-60,20
-12,-61,17
-8,-61,15
-8,-61,17
-9,-62,15
-7,-61,18
-7,-60,18
-7,-61,18
-7,-60,19
-14,-60,17
-11,-59,20
-12,-60,18
-10,-60,19
-7,-60,20
-9,-60,19
-8,-60,20
-8,-60,19
-7,-61,19
-8,-61,18
-7,-61,18
-7,-61,18
-9,-61,16
-11,-61,16
-7,-60,19
-7,-60,21
-8,-60,22
-8,-60,20
-10,-60,19
-10,-60,19
-9,-60,20
-8,-60,19
-6,-60,20
-4,-61,19
-4,-61,18
-5,-61,18
-5,-61,18
-7,-60,18
-7,-60,19
-9,-60,18
-8,-60,19
-8,-60,19
-7,-60,19
-8,-61,19
-6,-61,18
-6,-60,19
-5,-61,18
-5,-60,19
-6,-60,19
-6,-60,19
-6,-61,18
-6,-61,18
-5,-61,18
-5,-61,18
-5,-61,18
-5,-61,18
-6,-61,18
-5,-60,18
-6,-61,18
-6,-61,18
-4,-61,18
-4,-61,18
-4,-61,19
-4,-61,18
-5,-61,18
-5,-61,18
-6,-61,18
-6,-61,18
-6,-61,18
-6,-61,18
-5,-61,18
-5,-61,17
-6,-61,18
-5,-61,18
-5,-61,18
-5,-61,17
-5,-61,18
-5,-61,18
-5,-61,18
-5,-61,18
-5,-61,17
-5,-61,17
-5,-61,17
-5,-61,17
-5,-61,17
-5,-61,17
-5,-61,17
-5,-61,17
-5,-61,17
-5,-61,17
-5,-61,17
-5,-61,17
-5,-61,17
-5,-61,17
-5,-61,17
-5,-61,17
-4,-61,17
-5,-61,17
-5,-61,17
-5,-61,17
-5,-61,18
-5,-61,17
-5,-61,18
-5,-61,18
-5,-61,18
-6,-61,18
-5,-61,18
-6,-61,17
-5,-61,18
-5,-61,18
-5,-61,17
-5,-61,18
-5,-61,17
-5,-61,17
-5,-61,17
-6,-61,17
-5,-61,18
-6,-61,19
-7,-61,17
-6,-61,18
-5,-61,18
-5,-61,17
-5,-61,17
-5,-61,17
-5,-61,17
-5,-61,17
-5,-61,17
-5,-61,17
-5,-61,17
-5,-61,17
-6,-61,17
-6,-61,18
-6,-61,18
-6,-61,18
-7,-61,17
-8,-61,17
-7,-61,18
-5,-61,18
-5,-61,17
-5,-61,17
-5,-61,18
-6,-61,18
-6,-61,18
-6,-61,18
-7,-61,18
-7,-61,18
-6,-61,18
-5,-61,17
-5,-61,17
-5,-61,17
-5,-61,18
-6,-61,18
-6,-61,18
-6,-61,17
-6,-61,18
-6,-61,18
-6,-61,18
-6,-61,18
-6,-61,18
-6,-61,18
-6,-61,18
-5,-61,17
-5,-61,17
-5,-61,17
-6,-61,18
-5,-61,17
-5,-61,17
-5,-61,17
-5,-61,17
-5,-61,17
-6,-61,17
-5,-61,18
-5,-61,17
-6,-61,17
-6,-61,18
-6,-61,18
-5,-61,17
-5,-61,17
-5,-61,17
-5,-61,18
-5,-61,18
-5,-61,18
-5,-61,18
-6,-61,18
-6,-61,18
-6,-61,18
-6,-61,18
-6,-61,18
-6,-61,18
-6,-61,18
-6,-61,18
-6,-61,18
-6,-61,18
-6,-61,17
-5,-61,17
-6,-61,17
-6,-61,18
-6,-61,18
-6,-61,17
-5,-61,18
-6,-61,18
-6,-61,18
-6,-61,17
-6,-61,18
-5,-61,18
-6,-61,18
-6,-61,18
-6,-61,18
-6,-61,17
-6,-61,17
-5,-61,18
-6,-61,18
-6,-61,17
-6,-61,17
-6,-61,18
-6,-61,18
-6,-61,18
-6,-61,17
-6,-61,18
-6,-61,18
-6,-61,18
-6,-61,18
-7,-61,18
-7,-61,18
-6,-61,18
-6,-61,18
-6,-61,18
-6,-61,18
-7,-61,18
-6,-61,18
-7,-61,18
-6,-61,18
-7,-61,18
-7,-61,17
-7,-61,18
-7,-61,17
-6,-61,18
-6,-61,17
-7,-61,17
-7,-61,17
-6,-61,17
-6,-61,17
-7,-61,17
-7,-61,18
-6,-61,17
-6,-61,17
-7,-61,18
-6,-61,18
-6,-61,18
-6,-61,18
-6,-61,18
-6,-61,17
-6,-61,17
-6,-61,18
-6,-61,18
-6,-61,17
-6,-61,17
-6,-61,17
-6,-61,17
-6,-61,17
-5,-61,18
-5,-61,18
-6,-61,18
-6,-61,18
-6,-61,18
-5,-61,18
-5,-61,18
-6,-61,18
-6,-61,18
-5,-61,18
-5,-61,17
-5,-61,17
-5,-61,18
-5,-61,17
-5,-61,17
-5,-61,17
-5,-61,18
-5,-61,18
-5,-61,17
-5,-61,18
-5,-61,18
-5,-61,17
-5,-61,17
-5,-61,17
-5,-61,18
-5,-61,17
-5,-61,18
-5,-61,18
-5,-61,18
-5,-61,17
-5,-61,18
-5,-61,17
-5,-61,17
-5,-61,18
-5,-61,17
-5,-61,17
-5,-61,18
-5,-61,17
-4,-61,17
-5,-61,18
-5,-61,17
-5,-61,18
-5,-61,18
-5,-61,17
-5,-61,17
-5,-61,17
-5,-61,18
-5,-61,18
-5,-61,17
-5,-61,17
-5,-61,18
-5,-61,18
-5,-61,17
-5,-61,17
-5,-61,17
-5,-61,18
-5,-61,18
-5,-61,18
-5,-61,18
-5,-61,18
-5,-61,18
-6,-61,17
-6,-61,18
-6,-61,18
-7,-61,18
-7,-61,17
-6,-61,18
-6,-61,18
-6,-61,17
-7,-61,18
-7,-61,18
-7,-61,17
-7,-61,18
-7,-61,18
-7,-61,18
-7,-61,18
-8,-61,18
-8,-61,18
-8,-61,18
-8,-61,18
-8,-60,18
-8,-60,18
-9,-61,18
-9,-61,18
-8,-61,18
-8,-61,18
-8,-60,18
-9,-61,18
-9,-61,18
-9,-61,18
-8,-61,18
-8,-61,18
-9,-61,18
-9,-61,18
-9,-60,18
-9,-60,18
-9,-60,18
-9,-60,18
-9,-60,18
-8,-60,18
-8,-61,18
-8,-60,18
-8,-60,18
-8,-60,18
-8,-61,18
-8,-61,18
-8,-61,18
-8,-61,18
-8,-61,18
-8,-61,18
-8,-60,18
-8,-61,18
-8,-60,19
-8,-61,18
-8,-61,18
-7,-61,18
-7,-61,18
-8,-60,18
-8,-61,18
-8,-61,18
-7,-61,18
-7,-60,18
-8,-60,18
-7,-61,18
-7,-60,18
-7,-61,18
-7,-60,18
-7,-61,18
-7,-61,18
-7,-61,18
-7,-61,18
-7,-61,18
-7,-61,18
-6,-61,18
-6,-61,18
-7,-61,17
-6,-61,18
-7,-61,18
-7,-61,18
-7,-61,18
-7,-61,18
-7,-61,18
-7,-61,18
-7,-61,18
-6,-61,18
-7,-61,18
-7,-61,18
-7,-61,18
-7,-61,18
-7,-61,18
-6,-61,18
-7,-61,18
-7,-61,18
-7,-60,18
-6,-61,18
-6,-61,18
-6,-61,18
-7,-60,18
-7,-61,18
-6,-61,18
-7,-60,18
-7,-61,18
-6,-61,18
-7,-61,18
-7,-60,18
-7,-61,18
-7,-61,17
-7,-61,18
-7,-61,18
-7,-61,18
-7,-61,18
-6,-61,17
-7,-61,18
-6,-61,18
-7,-61,18
-6,-61,18
-7,-61,18
-7,-61,18
-7,-61,18
-7,-61,18
-7,-61,18
-7,-61,18
-7,-61,18
-7,-61,18
-7,-61,18
-7,-61,18
-7,-61,18
-7,-61,18
-7,-61,18
-7,-61,18
-7,-61,18
-7,-61,18
-7,-61,18
-7,-61,18
-7,-61,18
-7,-61,18
-7,-61,18
-6,-61,18
-7,-61,18
-7,-61,18
-7,-61,18
-7,-61,17
-6,-61,18
-7,-61,18
-7,-61,17
-6,-61,18
-7,-61,18
-7,-61,17
-7,-61,18
-7,-61,18
-7,-61,18
-7,-61,18
-7,-61,18
-7,-61,18
-7,-61,17
-7,-61,18
-7,-61,18
-7,-60,18
-7,-61,18
-7,-61,17
-6,-61,18
-7,-61,18
-7,-61,18
-7,-61,18
-7,-61,18
-7,-61,18
-7,-61,18
-7,-61,18
-7,-61,18
-7,-61,18
-7,-61,18
-7,-61,18
-7,-61,18
-7,-61,18
-7,-61,18
-7,-61,18
-7,-60,18
-6,-61,18
-6,-61,18
-7,-61,17
-6,-61,18
-7,-61,18
-7,-61,18
-6,-61,18
-7,-61,18
-7,-61,18
-7,-61,18
-6,-61,18
-6,-61,18
-6,-61,18
-7,-61,18
-6,-61,18
-6,-61,18
-6,-61,18
-6,-61,18
-6,-61,18
-6,-61,18
-6,-61,18
-6,-61,17
-5,-60,19
-6,-60,19
-4,-62,16
-2,-63,12
-5,-65,9
-8,-63,9
-6,-61,11
-4,-60,21
-6,-61,22
-13,-60,19
-13,-61,17
-13,-60,17
-14,-59,19
-13,-59,21
-9,-57,26
-9,-56,27
-12,-55,28
-10,-56,28
-2,-58,29
-1,-56,27
-7,-57,25
-14,-57,24
-15,-55,25
-13,-54,26
-15,-53,26
-16,-53,27
-17,-53,28
-14,-53,28
-14,-53,26
-16,-51,24
-16,-47,26
-15,-43,28
-24,-35,33
-28,-34,35
-22,-27,39
-28,-24,42
-51,-18,55
-50,-18,54
-19,-10,57
-14,-11,79
-29,-19,72
-41,-12,57
-35,-14,56
-24,-8,58
-30,-9,61
-45,-4,60
-43,-6,57
-39,-8,52
-34,-10,46
-32,-9,45
-31,-3,49
-27,1,53
-26,6,61
-29,6,64
-30,5,64
-25,4,59
-24,4,57
-26,4,57
-25,6,58
-27,9,57
-28,8,54
-31,6,52
-34,5,52
-44,4,47
-50,7,38
-48,8,39
-55,13,43
-57,13,45
-46,12,47
-46,12,48
-49,12,45
-46,11,45
-43,9,42
-44,10,39
-49,10,37
-53,12,42
-49,12,44
-42,13,48
-41,12,48
-43,11,45
-46,10,43
-44,11,42
-44,13,45
-41,13,46
-41,14,48
-43,15,49
-44,14,48
-43,14,48
-44,13,47
-46,13,46
-48,13,45
-44,11,44
-46,11,43
-45,7,49
-44,0,50
-40,-2,47
-44,1,44
-47,4,36
-47,3,32
-45,2,32
-50,2,34
-51,5,34
-53,8,37
-52,6,40
-42,-2,45
-42,-3,45
-48,1,42
-48,-5,40
-41,-9,36
-52,-6,39
-67,-7,46
-70,6,50
-83,14,47
-80,5,64
-67,10,72
-49,22,54
-30,10,36
-20,-6,32
-26,-18,15
-24,-19,12
-19,-19,13
-22,-15,23
-37,-10,22
-38,-11,17
-50,-6,20
-67,0,29
-79,0,37
-56,1,29
-50,3,28
-51,16,35
-48,18,32
-40,24,26
-34,36,28
-117,57,127
-83,61,127
-25,27,45
-29,35,8
-43,44,26
-25,41,64
-18,37,58
-37,39,32
-36,40,34
-32,39,40
-32,38,36
-37,42,37
-36,39,41
-32,38,42
-33,36,42
-34,34,41
-35,35,39
-35,36,39
-34,38,42
-34,37,40
-35,36,39
-36,35,38
-37,35,38
-35,35,39
-37,35,40
-38,36,39
-38,37,38
-35,37,39
-35,37,39
-36,38,40
-35,40,46
-35,41,45
-35,39,40
-36,35,40
-33,27,41
-32,26,39
-34,29,46
-40,27,36
-44,30,38
-53,28,36
-47,27,37
-45,21,37
-46,16,36
-43,9,35
-41,10,35
-48,13,32
-62,19,32
-61,22,36
-40,19,37
-37,17,33
-49,23,30
-57,27,30
-55,28,33
-52,29,34
-50,30,33
-50,34,38
-49,34,40
-46,31,39
-47,29,37
-52,22,34
-48,17,31
-47,14,30
-52,17,28
-49,23,26
-48,28,28
-48,29,26
-44,30,21
-35,30,19
-44,31,22
-52,29,20
-71,39,37
-60,44,37
-44,37,34
-45,37,30
-49,36,30
-56,32,28
-56,27,26
-44,19,27
-48,20,30
-78,13,18
-96,10,17
-115,-7,8
-110,5,13
-115,6,10
-118,14,9
-109,15,11
-90,12,10
-83,10,9
-67,1,7
-62,-7,5
-54,-19,-4
-46,-44,-18
-45,-53,-27
-43,-51,-29
-45,-46,-29
-29,-36,-17
-26,-35,-12
-16,-28,1
-10,-26,8
3,-18,19
0,-2,29
-17,-1,35
-29,-24,18
-20,-34,13
-23,-58,18
-31,-66,16
-38,-78,4
-36,-77,5
-35,-66,16
-17,-60,16
-15,-56,15
-23,-54,14
-14,-55,16
-10,-56,19
-11,-56,18
-10,-58,18
-1,-61,19
2,-61,22
-2,-59,24
-1,-59,26
2,-56,25
11,-59,30
14,-58,26
13,-57,25
10,-49,28
9,-49,29
11,-46,25
26,-46,23
27,-46,20
24,-46,29
18,-45,24
26,-45,26
25,-47,25
14,-51,21
15,-49,24
26,-39,29
36,-35,34
31,-34,33
22,-32,40
24,-35,40
21,-29,34
13,-28,26
-5,-39,-1
-14,-42,-12
-29,-47,-24
-40,-48,-27
-43,-48,-28
-49,-26,-24
-67,-14,-25
-99,-10,-22
-110,-12,-28
-97,-11,-16
-106,-1,-11
-100,13,2
-86,21,0
-71,23,1
-56,20,-1
-53,20,-4
-57,17,-6
-61,20,-14
-55,18,-19
-41,22,-15
-49,27,-18
-67,27,-28
-47,34,-21
-45,39,-16
-42,39,-20
-52,34,-31
-53,39,-33
-42,48,-21
-54,52,-17
-57,49,-23
-54,46,-25
-42,47,-26
-29,57,-18
-15,47,-22
-36,43,-40
-49,43,-44
-67,46,-44
-45,50,-28
-20,55,-13
-33,48,-6
-51,48,-17
-38,39,-8
-38,44,-19
-25,43,-7
-30,44,-6
-41,44,13
-57,43,-3
-57,42,20
-40,31,26
-18,30,23
-26,31,20
-46,32,20
-45,43,8
-49,57,28
-62,48,12
-42,39,-2
-39,36,-3
-62,37,-10
-54,34,-7
-51,29,-6
-67,32,-10
-64,47,4
-49,50,16
-37,51,22
-44,52,5
-38,53,4
-47,50,4
-59,52,9
-47,49,21
-57,52,11
-65,48,6
-55,40,2
-32,27,0
-46,19,-4
-38,25,-1
-17,38,-12
-15,47,-9
-33,55,-18
-62,55,-29
-45,51,-39
-52,49,-39
-32,50,-29
-41,44,-23
-24,44,-24
-32,42,-19
-29,40,-21
-26,44,-25
-22,54,-25
-18,61,-28
-40,56,-39
-49,55,-38
-36,53,-31
-33,44,-30
-9,45,-24
-10,49,-23
-28,48,-38
-34,52,-37
-36,53,-31
-38,55,-29
-40,48,-28
-30,43,-24
-28,43,-22
-32,48,-18
-39,49,-16
-38,45,-20
-36,41,-28
-32,38,-42
-35,45,-19
-43,45,-22
-31,43,-24
-30,43,-24
-32,47,-28
-41,48,-37
-50,45,-42
-45,45,-37
-38,45,-29
-44,44,-30
-42,35,-8
-52,34,-29
-39,37,-23
-36,37,-19
-41,39,-6
-53,34,-24
-55,31,-25
-60,33,-25
-54,34,-25
-42,41,-17
-49,40,-19
-48,41,-22
-50,36,-25
-48,34,-22
-52,36,-19
-58,38,-21
-45,36,-21
-44,41,-20
-53,39,-27
-52,36,-10
-55,33,-9
-50,31,-19
-44,32,-21
-57,37,-19
-55,34,-17
-55,34,-21
-53,35,-23
-47,38,-16
-48,37,-20
-47,37,-20
-45,35,-27
-52,36,-30
-42,37,-26
-55,33,-35
-41,35,-40
-39,45,-22
-59,42,-23
-46,38,-22
-47,39,-28
-31,34,-35
-28,37,-31
-56,48,-18
-59,41,-25
-55,41,-16
-55,38,-13
-55,40,-9
-50,36,-20
-43,33,-36
-43,45,-7
-37,45,0
-36,42,-15
-34,39,-18
-42,37,-19
-42,33,-17
-41,39,-18
-46,54,-21
-40,52,-20
-43,43,-15
-50,39,-12
-56,42,-14
-40,46,-23
-39,45,-24
-41,42,-24
-37,42,-25
-33,42,-33
-39,42,-36
-38,41,-38
-38,44,-35
-39,45,-27
-41,46,-25
-37,46,-30
-35,44,-34
-36,44,-31
-36,44,-27
-33,43,-29
-33,44,-30
-35,44,-28
-39,45,-26
-36,43,-28
-40,45,-26
-40,43,-26
-37,42,-28
-31,43,-30
-31,41,-33
-40,41,-32
-41,41,-30
-41,42,-33
-35,39,-36
-35,43,-32
-33,43,-34
-39,40,-37
-42,42,-35
-38,42,-32
-37,40,-31
-38,40,-32
-37,40,-35
-36,40,-35
-34,40,-34
-38,40,-32
-38,41,-31
